A,A2,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,A9,xcoord,ycoord
4413031021104220001,4413031021,천안시,1,일반,풍세면 풍서리 422-1,1996,1,39000,좌표x,좌표x
4413031021104400001,4413031021,천안시,1,일반,풍세면 풍서리 440-1,1996,1,5100,좌표x,좌표x
4413031021105110000,4413031021,천안시,1,일반,풍세면 풍서리 511,1996,1,14000,좌표x,좌표x
4413031021105130008,4413031021,천안시,1,일반,풍세면 풍서리 513-8,1996,1,35000,좌표x,좌표x
4413031021105300000,4413031021,천안시,1,일반,풍세면 풍서리 530,1996,1,60000,좌표x,좌표x
4413031021105450004,4413031021,천안시,1,일반,풍세면 풍서리 545-4,1996,1,7500,좌표x,좌표x
4413031021105600003,4413031021,천안시,1,일반,풍세면 풍서리 560-3,1996,1,7000,좌표x,좌표x
4413031021106300003,4413031021,천안시,1,일반,풍세면 풍서리 630-3,1996,1,9000,좌표x,좌표x
4413031021106360000,4413031021,천안시,1,일반,풍세면 풍서리 636,1996,1,6500,좌표x,좌표x
4413031021106760009,4413031021,천안시,1,일반,풍세면 풍서리 676-9,1996,1,95000,좌표x,좌표x
4413031021200040005,4413031021,천안시,2,산,풍세면 풍서리 산4-5,1996,1,5000,좌표x,좌표x
4413031021200060028,4413031021,천안시,2,산,풍세면 풍서리 산6-28,1996,1,3500,좌표x,좌표x
4413031021200130000,4413031021,천안시,2,산,풍세면 풍서리 산13,1996,1,3000,좌표x,좌표x
4413031021200300004,4413031021,천안시,2,산,풍세면 풍서리 산30-4,1996,1,1200,좌표x,좌표x
4413031022100560002,4413031022,천안시,1,일반,풍세면 가송리 56-2,1996,1,8500,좌표x,좌표x
4413031022100830000,4413031022,천안시,1,일반,풍세면 가송리 83,1996,1,5200,좌표x,좌표x
4413031022101870007,4413031022,천안시,1,일반,풍세면 가송리 187-7,1996,1,5100,좌표x,좌표x
4413031022102700001,4413031022,천안시,1,일반,풍세면 가송리 270-1,1996,1,6000,좌표x,좌표x
4413031022103130011,4413031022,천안시,1,일반,풍세면 가송리 313-11,1996,1,4800,좌표x,좌표x
4413031022103410003,4413031022,천안시,1,일반,풍세면 가송리 341-3,1996,1,9000,좌표x,좌표x
4413031022103880002,4413031022,천안시,1,일반,풍세면 가송리 388-2,1996,1,5000,좌표x,좌표x
4413031022104530001,4413031022,천안시,1,일반,풍세면 가송리 453-1,1996,1,8000,좌표x,좌표x
4413031022104750000,4413031022,천안시,1,일반,풍세면 가송리 475,1996,1,5000,좌표x,좌표x
4413031022200780000,4413031022,천안시,2,산,풍세면 가송리 산78,1996,1,2800,좌표x,좌표x
4413031023100260000,4413031023,천안시,1,일반,풍세면 미죽리 26,1996,1,4200,좌표x,좌표x
4413031023101050001,4413031023,천안시,1,일반,풍세면 미죽리 105-1,1996,1,2400,좌표x,좌표x
4413031023101110002,4413031023,천안시,1,일반,풍세면 미죽리 111-2,1996,1,2400,좌표x,좌표x
4413031023101450000,4413031023,천안시,1,일반,풍세면 미죽리 145,1996,1,7500,좌표x,좌표x
4413031023101920000,4413031023,천안시,1,일반,풍세면 미죽리 192,1996,1,5000,좌표x,좌표x
4413031023102220001,4413031023,천안시,1,일반,풍세면 미죽리 222-1,1996,1,9000,좌표x,좌표x
4413031023102860001,4413031023,천안시,1,일반,풍세면 미죽리 286-1,1996,1,2500,좌표x,좌표x
4413031023104170001,4413031023,천안시,1,일반,풍세면 미죽리 417-1,1996,1,8500,좌표x,좌표x
4413031023104210005,4413031023,천안시,1,일반,풍세면 미죽리 421-5,1996,1,55000,좌표x,좌표x
4413031023104380006,4413031023,천안시,1,일반,풍세면 미죽리 438-6,1996,1,4500,좌표x,좌표x
4413031023104620000,4413031023,천안시,1,일반,풍세면 미죽리 462,1996,1,4000,좌표x,좌표x
4413031023200190001,4413031023,천안시,2,산,풍세면 미죽리 산19-1,1996,1,1500,좌표x,좌표x
4413031023200530000,4413031023,천안시,2,산,풍세면 미죽리 산53,1996,1,1300,좌표x,좌표x
4413031024100160001,4413031024,천안시,1,일반,풍세면 두남리 16-1,1996,1,2000,좌표x,좌표x
4413031024100360009,4413031024,천안시,1,일반,풍세면 두남리 36-9,1996,1,3800,좌표x,좌표x
4413031024100400004,4413031024,천안시,1,일반,풍세면 두남리 40-4,1996,1,4800,좌표x,좌표x
4413031024100570000,4413031024,천안시,1,일반,풍세면 두남리 57,1996,1,3200,좌표x,좌표x
4413031024100900002,4413031024,천안시,1,일반,풍세면 두남리 90-2,1996,1,9500,좌표x,좌표x
4413031024100980007,4413031024,천안시,1,일반,풍세면 두남리 98-7,1996,1,4800,좌표x,좌표x
4413031024101200002,4413031024,천안시,1,일반,풍세면 두남리 120-2,1996,1,4400,좌표x,좌표x
4413031024101560002,4413031024,천안시,1,일반,풍세면 두남리 156-2,1996,1,9500,좌표x,좌표x
4413031024102720001,4413031024,천안시,1,일반,풍세면 두남리 272-1,1996,1,5000,좌표x,좌표x
4413031024200120001,4413031024,천안시,2,산,풍세면 두남리 산12-1,1996,1,1100,좌표x,좌표x
4413031024200380004,4413031024,천안시,2,산,풍세면 두남리 산38-4,1996,1,900,좌표x,좌표x
4413031025100010009,4413031025,천안시,1,일반,풍세면 남관리 1-9,1996,1,5500,좌표x,좌표x
4413031025100360000,4413031025,천안시,1,일반,풍세면 남관리 36,1996,1,21000,좌표x,좌표x
4413031025100770000,4413031025,천안시,1,일반,풍세면 남관리 77,1996,1,6500,좌표x,좌표x
4413031025101140000,4413031025,천안시,1,일반,풍세면 남관리 114,1996,1,9200,좌표x,좌표x
4413031025101290030,4413031025,천안시,1,일반,풍세면 남관리 129-30,1996,1,5000,좌표x,좌표x
4413031025101390000,4413031025,천안시,1,일반,풍세면 남관리 139,1996,1,110000,좌표x,좌표x
4413031025101410001,4413031025,천안시,1,일반,풍세면 남관리 141-1,1996,1,45000,좌표x,좌표x
4413031025101620000,4413031025,천안시,1,일반,풍세면 남관리 162,1996,1,47000,좌표x,좌표x
4413031025101870000,4413031025,천안시,1,일반,풍세면 남관리 187,1996,1,75000,좌표x,좌표x
4413031025102230000,4413031025,천안시,1,일반,풍세면 남관리 223,1996,1,5000,좌표x,좌표x
4413031025102340002,4413031025,천안시,1,일반,풍세면 남관리 234-2,1996,1,18000,좌표x,좌표x
4413031025102430005,4413031025,천안시,1,일반,풍세면 남관리 243-5,1996,1,20000,좌표x,좌표x
4413031025102640001,4413031025,천안시,1,일반,풍세면 남관리 264-1,1996,1,3200,좌표x,좌표x
4413031025102720000,4413031025,천안시,1,일반,풍세면 남관리 272,1996,1,4500,좌표x,좌표x
4413031025102820000,4413031025,천안시,1,일반,풍세면 남관리 282,1996,1,13000,좌표x,좌표x
4413031025103160000,4413031025,천안시,1,일반,풍세면 남관리 316,1996,1,6000,좌표x,좌표x
4413031025103880000,4413031025,천안시,1,일반,풍세면 남관리 388,1996,1,6000,좌표x,좌표x
4413031025104220000,4413031025,천안시,1,일반,풍세면 남관리 422,1996,1,5000,좌표x,좌표x
4413031025104730000,4413031025,천안시,1,일반,풍세면 남관리 473,1996,1,14000,좌표x,좌표x
4413031025105040000,4413031025,천안시,1,일반,풍세면 남관리 504,1996,1,5000,좌표x,좌표x
4413031025105300004,4413031025,천안시,1,일반,풍세면 남관리 530-4,1996,1,5600,좌표x,좌표x
4413031025105390002,4413031025,천안시,1,일반,풍세면 남관리 539-2,1996,1,5800,좌표x,좌표x
4413031025200150001,4413031025,천안시,2,산,풍세면 남관리 산15-1,1996,1,1600,좌표x,좌표x
4413031025200330001,4413031025,천안시,2,산,풍세면 남관리 산33-1,1996,1,4500,좌표x,좌표x
4413031025200410000,4413031025,천안시,2,산,풍세면 남관리 산41,1996,1,1800,좌표x,좌표x
4413031026100300001,4413031026,천안시,1,일반,풍세면 삼태리 30-1,1996,1,4800,좌표x,좌표x
4413031026101140000,4413031026,천안시,1,일반,풍세면 삼태리 114,1996,1,6000,좌표x,좌표x
4413031026101540000,4413031026,천안시,1,일반,풍세면 삼태리 154,1996,1,4500,좌표x,좌표x
4413031026101640002,4413031026,천안시,1,일반,풍세면 삼태리 164-2,1996,1,3800,좌표x,좌표x
4413031026102070000,4413031026,천안시,1,일반,풍세면 삼태리 207,1996,1,8500,좌표x,좌표x
4413031026102590000,4413031026,천안시,1,일반,풍세면 삼태리 259,1996,1,4800,좌표x,좌표x
4413031026102730002,4413031026,천안시,1,일반,풍세면 삼태리 273-2,1996,1,8000,좌표x,좌표x
4413031026103120007,4413031026,천안시,1,일반,풍세면 삼태리 312-7,1996,1,9000,좌표x,좌표x
4413031026103640002,4413031026,천안시,1,일반,풍세면 삼태리 364-2,1996,1,3800,좌표x,좌표x
4413031026103840000,4413031026,천안시,1,일반,풍세면 삼태리 384,1996,1,2900,좌표x,좌표x
4413031026103950000,4413031026,천안시,1,일반,풍세면 삼태리 395,1996,1,2000,좌표x,좌표x
4413031026200260017,4413031026,천안시,2,산,풍세면 삼태리 산26-17,1996,1,1600,좌표x,좌표x
4413031026200380000,4413031026,천안시,2,산,풍세면 삼태리 산38,1996,1,3500,좌표x,좌표x
4413031026200390002,4413031026,천안시,2,산,풍세면 삼태리 산39-2,1996,1,45000,좌표x,좌표x
4413031027100400002,4413031027,천안시,1,일반,풍세면 용정리 40-2,1996,1,5100,좌표x,좌표x
4413031027100580002,4413031027,천안시,1,일반,풍세면 용정리 58-2,1996,1,14000,좌표x,좌표x
4413031027100660001,4413031027,천안시,1,일반,풍세면 용정리 66-1,1996,1,35000,좌표x,좌표x
4413031027100770003,4413031027,천안시,1,일반,풍세면 용정리 77-3,1996,1,10000,좌표x,좌표x
4413031027101110002,4413031027,천안시,1,일반,풍세면 용정리 111-2,1996,1,6200,좌표x,좌표x
4413031027101240008,4413031027,천안시,1,일반,풍세면 용정리 124-8,1996,1,5000,좌표x,좌표x
4413031027101470008,4413031027,천안시,1,일반,풍세면 용정리 147-8,1996,1,5100,좌표x,좌표x
4413031027103480000,4413031027,천안시,1,일반,풍세면 용정리 348,1996,1,6000,좌표x,좌표x
4413031027103620000,4413031027,천안시,1,일반,풍세면 용정리 362,1996,1,8500,좌표x,좌표x
4413031027104340000,4413031027,천안시,1,일반,풍세면 용정리 434,1996,1,9500,좌표x,좌표x
4413031027104660003,4413031027,천안시,1,일반,풍세면 용정리 466-3,1996,1,5200,좌표x,좌표x
4413031027106250000,4413031027,천안시,1,일반,풍세면 용정리 625,1996,1,4800,좌표x,좌표x
4413031027107020000,4413031027,천안시,1,일반,풍세면 용정리 702,1996,1,5100,좌표x,좌표x
4413031027107330003,4413031027,천안시,1,일반,풍세면 용정리 733-3,1996,1,9500,좌표x,좌표x
4413031027107540001,4413031027,천안시,1,일반,풍세면 용정리 754-1,1996,1,4800,좌표x,좌표x
4413031027107670002,4413031027,천안시,1,일반,풍세면 용정리 767-2,1996,1,4800,좌표x,좌표x
4413031027107930000,4413031027,천안시,1,일반,풍세면 용정리 793,1996,1,8500,좌표x,좌표x
4413031027108840000,4413031027,천안시,1,일반,풍세면 용정리 884,1996,1,3500,좌표x,좌표x
4413031027109350000,4413031027,천안시,1,일반,풍세면 용정리 935,1996,1,2000,좌표x,좌표x
4413031027200810001,4413031027,천안시,2,산,풍세면 용정리 산81-1,1996,1,3500,좌표x,좌표x
4413031028100160002,4413031028,천안시,1,일반,풍세면 보성리 16-2,1996,1,4800,좌표x,좌표x
4413031028100650000,4413031028,천안시,1,일반,풍세면 보성리 65,1996,1,5000,좌표x,좌표x
4413031028101430000,4413031028,천안시,1,일반,풍세면 보성리 143,1996,1,5000,좌표x,좌표x
4413031028102910004,4413031028,천안시,1,일반,풍세면 보성리 291-4,1996,1,12000,좌표x,좌표x
4413031028103430000,4413031028,천안시,1,일반,풍세면 보성리 343,1996,1,20000,좌표x,좌표x
4413031028104840000,4413031028,천안시,1,일반,풍세면 보성리 484,1996,1,36000,좌표x,좌표x
4413031028104940005,4413031028,천안시,1,일반,풍세면 보성리 494-5,1996,1,8000,좌표x,좌표x
4413031028105690000,4413031028,천안시,1,일반,풍세면 보성리 569,1996,1,75000,좌표x,좌표x
4413031028106010002,4413031028,천안시,1,일반,풍세면 보성리 601-2,1996,1,7000,좌표x,좌표x
4413031028106230000,4413031028,천안시,1,일반,풍세면 보성리 623,1996,1,3500,좌표x,좌표x
4413031028106390004,4413031028,천안시,1,일반,풍세면 보성리 639-4,1996,1,4500,좌표x,좌표x
4413031028106490003,4413031028,천안시,1,일반,풍세면 보성리 649-3,1996,1,3200,좌표x,좌표x
4413031028106610000,4413031028,천안시,1,일반,풍세면 보성리 661,1996,1,3600,좌표x,좌표x
4413031028200010002,4413031028,천안시,2,산,풍세면 보성리 산1-2,1996,1,7000,좌표x,좌표x
4413031028200070005,4413031028,천안시,2,산,풍세면 보성리 산7-5,1996,1,4200,좌표x,좌표x
4413031028200170000,4413031028,천안시,2,산,풍세면 보성리 산17,1996,1,1500,좌표x,좌표x
4413032021100040000,4413032021,천안시,1,일반,광덕면 광덕리 4,1996,1,2000,좌표x,좌표x
4413032021100240002,4413032021,천안시,1,일반,광덕면 광덕리 24-2,1996,1,4000,좌표x,좌표x
4413032021100750001,4413032021,천안시,1,일반,광덕면 광덕리 75-1,1996,1,4600,좌표x,좌표x
4413032021100800002,4413032021,천안시,1,일반,광덕면 광덕리 80-2,1996,1,4700,좌표x,좌표x
4413032021101800001,4413032021,천안시,1,일반,광덕면 광덕리 180-1,1996,1,7000,좌표x,좌표x
4413032021102230001,4413032021,천안시,1,일반,광덕면 광덕리 223-1,1996,1,4100,좌표x,좌표x
4413032021102240001,4413032021,천안시,1,일반,광덕면 광덕리 224-1,1996,1,6000,좌표x,좌표x
4413032021102560000,4413032021,천안시,1,일반,광덕면 광덕리 256,1996,1,1900,좌표x,좌표x
4413032021102870000,4413032021,천안시,1,일반,광덕면 광덕리 287,1996,1,3600,좌표x,좌표x
4413032021102900000,4413032021,천안시,1,일반,광덕면 광덕리 290,1996,1,2400,좌표x,좌표x
4413032021104050000,4413032021,천안시,1,일반,광덕면 광덕리 405,1996,1,4800,좌표x,좌표x
4413032021104060011,4413032021,천안시,1,일반,광덕면 광덕리 406-11,1996,1,4900,좌표x,좌표x
4413032021104340002,4413032021,천안시,1,일반,광덕면 광덕리 434-2,1996,1,3700,좌표x,좌표x
4413032021104490000,4413032021,천안시,1,일반,광덕면 광덕리 449,1996,1,2000,좌표x,좌표x
4413032021105080001,4413032021,천안시,1,일반,광덕면 광덕리 508-1,1996,1,2300,좌표x,좌표x
4413032021105460000,4413032021,천안시,1,일반,광덕면 광덕리 546,1996,1,3500,좌표x,좌표x
4413032021105780006,4413032021,천안시,1,일반,광덕면 광덕리 578-6,1996,1,6200,좌표x,좌표x
4413032021106000000,4413032021,천안시,1,일반,광덕면 광덕리 600,1996,1,7500,좌표x,좌표x
4413032021106500019,4413032021,천안시,1,일반,광덕면 광덕리 650-19,1996,1,38000,좌표x,좌표x
4413032021106800001,4413032021,천안시,1,일반,광덕면 광덕리 680-1,1996,1,3200,좌표x,좌표x
4413032021107370001,4413032021,천안시,1,일반,광덕면 광덕리 737-1,1996,1,6000,좌표x,좌표x
4413032021107420001,4413032021,천안시,1,일반,광덕면 광덕리 742-1,1996,1,3000,좌표x,좌표x
4413032021107470000,4413032021,천안시,1,일반,광덕면 광덕리 747,1996,1,3200,좌표x,좌표x
4413032021200670000,4413032021,천안시,2,산,광덕면 광덕리 산67,1996,1,300,좌표x,좌표x
4413032021202010001,4413032021,천안시,2,산,광덕면 광덕리 산201-1,1996,1,1100,좌표x,좌표x
4413032021202210035,4413032021,천안시,2,산,광덕면 광덕리 산221-35,1996,1,300,좌표x,좌표x
4413032021202240001,4413032021,천안시,2,산,광덕면 광덕리 산224-1,1996,1,400,좌표x,좌표x
4413032021203380000,4413032021,천안시,2,산,광덕면 광덕리 산338,1996,1,500,좌표x,좌표x
4413032022100220000,4413032022,천안시,1,일반,광덕면 지장리 22,1996,1,7000,좌표x,좌표x
4413032022100410000,4413032022,천안시,1,일반,광덕면 지장리 41,1996,1,4100,좌표x,좌표x
4413032022100520001,4413032022,천안시,1,일반,광덕면 지장리 52-1,1996,1,4300,좌표x,좌표x
4413032022101350001,4413032022,천안시,1,일반,광덕면 지장리 135-1,1996,1,1700,좌표x,좌표x
4413032022102310000,4413032022,천안시,1,일반,광덕면 지장리 231,1996,1,2400,좌표x,좌표x
4413032022102760000,4413032022,천안시,1,일반,광덕면 지장리 276,1996,1,2300,좌표x,좌표x
4413032022102780000,4413032022,천안시,1,일반,광덕면 지장리 278,1996,1,3300,좌표x,좌표x
4413032022102950000,4413032022,천안시,1,일반,광덕면 지장리 295,1996,1,1500,좌표x,좌표x
4413032022103250000,4413032022,천안시,1,일반,광덕면 지장리 325,1996,1,2400,좌표x,좌표x
4413032022200170000,4413032022,천안시,2,산,광덕면 지장리 산17,1996,1,350,좌표x,좌표x
4413032023100660000,4413032023,천안시,1,일반,광덕면 보산원리 66,1996,1,4500,좌표x,좌표x
4413032023101040000,4413032023,천안시,1,일반,광덕면 보산원리 104,1996,1,7000,좌표x,좌표x
4413032023101330001,4413032023,천안시,1,일반,광덕면 보산원리 133-1,1996,1,3000,좌표x,좌표x
4413032023101760001,4413032023,천안시,1,일반,광덕면 보산원리 176-1,1996,1,4800,좌표x,좌표x
4413032023102510000,4413032023,천안시,1,일반,광덕면 보산원리 251,1996,1,3600,좌표x,좌표x
4413032023102840000,4413032023,천안시,1,일반,광덕면 보산원리 284,1996,1,6500,좌표x,좌표x
4413032023102930000,4413032023,천안시,1,일반,광덕면 보산원리 293,1996,1,3500,좌표x,좌표x
